"","Year","Points.x","From","To","Jury","Draw","Artist","Song","Language","Place","Points.y","Type","track.album.name","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track.duration_ms","track.name","key_name","mode_name","track.album.release_date","repeat_artist","NPoints"
"98",2010,1,"Bosnia and Herzegovina","Israel","J",24,"harel skaat","""Milim"" (מילים)","Hebrew",14,71,"f","Osef Haasor",0.391,0.512,"G# minor",-6.321,0,0.0301,0.601,0,0.194,0.2,114.807,189613,"Milim","G#","minor","2017-03-29",0,1
"99",2010,2,"Bosnia and Herzegovina","Romania","J",10,"paula seling &  ovi","""Playing with Fire""","English",4,104,"sf2","Lyden av sommer 1",0.66,0.822,"G major",-2.683,1,0.0409,0.0209,6.08e-06,0.0558,0.962,122.054,182950,"Playing With Fire","G","major","2012-05-16",0,2
"100",2010,2,"Bosnia and Herzegovina","Romania","J",19,"paula seling & ovi","""Playing with Fire""","English",3,162,"f","Miracle (Eurovision Song Contest 2014)",0.554,0.868,"A major",-3.875,1,0.0378,0.0184,0,0.18,0.346,135.076,183146,"Miracle (Eurovision Song Contest 2014)","A","major","2014-02-28",0,2
"101",2010,12,"Bosnia and Herzegovina","Serbia","J",7,"milan stankovic","""Ovo je Balkan"" (Oво je Балкан)","Serbian",5,79,"sf1","Eurovision Song Contest Oslo 2010",0.806,0.881,"G minor",-2.031,0,0.0613,0.138,2.73e-05,0.108,0.967,105.024,185333,"Ovo je Balkan (This Is The Balkans) - Serbia","G","minor","2010",0,12
"102",2010,12,"Bosnia and Herzegovina","Serbia","J",8,"milan stankovic","""Ovo je Balkan"" (Oво je Балкан)","Serbian",13,72,"f","Eurovision Song Contest Oslo 2010",0.806,0.881,"G minor",-2.031,0,0.0613,0.138,2.73e-05,0.108,0.967,105.024,185333,"Ovo je Balkan (This Is The Balkans) - Serbia","G","minor","2010",0,12
"103",2010,10,"Bosnia and Herzegovina","Turkey","J",17,"manga","""We Could Be the Same""","English",1,118,"sf2","Eurovision Song Contest Oslo 2010",0.67,0.894,"D minor",-4.025,0,0.0414,0.0364,0,0.0452,0.69,133.011,183093,"We Could Be The Same - Turkey","D","minor","2010",0,10
"104",2010,10,"Bosnia and Herzegovina","Turkey","J",14,"manga","""We Could Be the Same""","English",2,170,"f","Eurovision Song Contest Oslo 2010",0.67,0.894,"D minor",-4.025,0,0.0414,0.0364,0,0.0452,0.69,133.011,183093,"We Could Be The Same - Turkey","D","minor","2010",0,10
"105",2010,8,"Bulgaria","Armenia","J",2,"eva rivas","""Apricot Stone""","English",6,83,"sf2","Eurovision Song Contest Oslo 2010",0.586,0.764,"B minor",-5.577,0,0.0826,0.286,0,0.0773,0.378,100.93,182133,"Apricot Stone - Armenia","B","minor","2010",0,8
"106",2010,8,"Bulgaria","Armenia","J",21,"eva rivas","""Apricot Stone""","English",7,141,"f","Eurovision Song Contest Oslo 2010",0.586,0.764,"B minor",-5.577,0,0.0826,0.286,0,0.0773,0.378,100.93,182133,"Apricot Stone - Armenia","B","minor","2010",0,8
"107",2010,12,"Bulgaria","Azerbaijan","J",7,"safura","""Drip Drop""","English",2,113,"sf2","Drip Drop",0.468,0.657,"F# major",-4.338,1,0.0295,0.00957,1.03e-05,0.0776,0.228,147.965,222493,"Drip Drop","F#","major","2010-05-28",0,12
"108",2010,12,"Bulgaria","Azerbaijan","J",1,"safura","""Drip Drop""","English",5,145,"f","Drip Drop",0.468,0.657,"F# major",-4.338,1,0.0295,0.00957,1.03e-05,0.0776,0.228,147.965,222493,"Drip Drop","F#","major","2010-05-28",0,12
"109",2010,4,"Bulgaria","Cyprus","J",14,"jon lilygreen & the islanders","""Life Looks Better in Spring""","English",10,67,"sf2","Life Looks Better In Spring",0.547,0.556,"C major",-9.077,1,0.0309,0.201,0,0.143,0.48,152.014,175750,"Life Looks Better In Spring","C","major","2010-05-01",0,4
"110",2010,4,"Bulgaria","Cyprus","J",5,"jon lilygreen & the islanders","""Life Looks Better in Spring""","English",21,27,"f","Life Looks Better In Spring",0.547,0.556,"C major",-9.077,1,0.0309,0.201,0,0.143,0.48,152.014,175750,"Life Looks Better In Spring","C","major","2010-05-01",0,4
"111",2010,6,"Bulgaria","Georgia","J",16,"sofia nizharadze","""Shine""","English",3,106,"sf2","We Are All",0.455,0.493,"D major",-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,245828,"Shine","D","major","2014-03-05",0,6
"112",2010,6,"Bulgaria","Georgia","J",13,"sofia nizharadze","""Shine""","English",9,136,"f","We Are All",0.455,0.493,"D major",-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,245828,"Shine","D","major","2014-03-05",0,6
"113",2010,5,"Bulgaria","Greece","J",13,"giorgos alkaios & friends","""OPA"" (ΩΠΑ)","Greek1",2,133,"sf1","Dos Mou Ligo Fos",0.754,0.85,"C# major",-5.794,1,0.0667,0.112,2.53e-06,0.307,0.541,121.035,182066,"Opa","C#","major","2010-07-29",0,5
"114",2010,5,"Bulgaria","Greece","J",11,"giorgos alkaios & friends","""OPA!"" (ΩΠΑ)","Greek1",8,140,"f","Dos Mou Ligo Fos",0.754,0.85,"C# major",-5.794,1,0.0667,0.112,2.53e-06,0.307,0.541,121.035,182066,"Opa","C#","major","2010-07-29",0,5
"115",2010,2,"Bulgaria","Spain","J",2,"daniel diges","""Algo pequeñito""","Spanish",15,68,"f","Algo pequeñito (Eurovision)",0.372,0.618,"D minor",-5.069,0,0.083,0.725,0,0.27,0.709,176.714,179906,"Algo pequeñito","D","minor","2010-04-12",0,2
"116",2010,10,"Bulgaria","Turkey","J",17,"manga","""We Could Be the Same""","English",1,118,"sf2","Eurovision Song Contest Oslo 2010",0.67,0.894,"D minor",-4.025,0,0.0414,0.0364,0,0.0452,0.69,133.011,183093,"We Could Be The Same - Turkey","D","minor","2010",0,10
"117",2010,10,"Bulgaria","Turkey","J",14,"manga","""We Could Be the Same""","English",2,170,"f","Eurovision Song Contest Oslo 2010",0.67,0.894,"D minor",-4.025,0,0.0414,0.0364,0,0.0452,0.69,133.011,183093,"We Could Be The Same - Turkey","D","minor","2010",0,10
"118",2010,7,"Bulgaria","Ukraine","J",8,"alyosha","""Sweet People""","English",7,77,"sf2","Sweet People",0.634,0.407,"E minor",-6.469,0,0.0397,0.718,1.02e-06,0.138,0.118,119.929,180088,"Sweet People","E","minor","2017-01-25",0,7
"119",2010,7,"Bulgaria","Ukraine","J",17,"alyosha","""Sweet People""","English",10,108,"f","Sweet People",0.634,0.407,"E minor",-6.469,0,0.0397,0.718,1.02e-06,0.138,0.118,119.929,180088,"Sweet People","E","minor","2017-01-25",0,7
"120",2010,5,"Croatia","Albania","J",12,"juliana pasha","""It's All About You""","English",6,76,"sf1","Eurovision Song Contest Oslo 2010",0.593,0.802,"C# major",-5.438,1,0.0312,0.0177,0,0.243,0.723,137.036,185093,"It's All About You - Albania","C#","major","2010",0,5
"121",2010,5,"Croatia","Albania","J",15,"juliana pasha","""It's All About You""","English",16,62,"f","Eurovision Song Contest Oslo 2010",0.593,0.802,"C# major",-5.438,1,0.0312,0.0177,0,0.243,0.723,137.036,185093,"It's All About You - Albania","C#","major","2010",0,5
"122",2010,10,"Croatia","Bosnia and Herzegovina","J",8,"vukasin brajic","""Thunder and Lightning""","English",8,59,"sf1","Eurovision Song Contest Oslo 2010",0.305,0.633,"F minor",-6.443,0,0.0301,0.0374,0,0.158,0.426,187.211,180026,"Thunder And Lightning - Bosnia & Herzegovina","F","minor","2010",0,10
"123",2010,10,"Croatia","Bosnia and Herzegovina","J",6,"vukasin brajic","""Thunder and Lightning""","English",17,51,"f","Eurovision Song Contest Oslo 2010",0.305,0.633,"F minor",-6.443,0,0.0301,0.0374,0,0.158,0.426,187.211,180026,"Thunder And Lightning - Bosnia & Herzegovina","F","minor","2010",0,10
"124",2010,4,"Croatia","Cyprus","J",14,"jon lilygreen & the islanders","""Life Looks Better in Spring""","English",10,67,"sf2","Life Looks Better In Spring",0.547,0.556,"C major",-9.077,1,0.0309,0.201,0,0.143,0.48,152.014,175750,"Life Looks Better In Spring","C","major","2010-05-01",0,4
"125",2010,4,"Croatia","Cyprus","J",5,"jon lilygreen & the islanders","""Life Looks Better in Spring""","English",21,27,"f","Life Looks Better In Spring",0.547,0.556,"C major",-9.077,1,0.0309,0.201,0,0.143,0.48,152.014,175750,"Life Looks Better In Spring","C","major","2010-05-01",0,4
"126",2010,2,"Croatia","Denmark","J",4,"chanee & n'evergreen","""In a Moment Like This""","English",5,101,"sf2","In A Moment Like This",0.659,0.767,"F# major",-5.306,1,0.0279,0.277,0,0.0985,0.393,95.036,183373,"In A Moment Like This","F#","major","2010-05-14",0,2
"127",2010,2,"Croatia","Denmark","J",25,"chanee & n'evergreen","""In a Moment Like This""","English",4,149,"f","In A Moment Like This",0.659,0.767,"F# major",-5.306,1,0.0279,0.277,0,0.0985,0.393,95.036,183373,"In A Moment Like This","F#","major","2010-05-14",0,2
"128",2010,3,"Croatia","France","J",18,"jessy matador","""Allez Ola Olé""","French",12,82,"f","Elektro Soukouss",0.642,0.934,"B major",-4.706,1,0.06,0.00208,1.08e-06,0.0612,0.721,129.024,172745,"Allez Ola Olé","B","major","2010-06-14",0,3
"129",2010,7,"Croatia","Georgia","J",16,"sofia nizharadze","""Shine""","English",3,106,"sf2","We Are All",0.455,0.493,"D major",-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,245828,"Shine","D","major","2014-03-05",0,7
"130",2010,7,"Croatia","Georgia","J",13,"sofia nizharadze","""Shine""","English",9,136,"f","We Are All",0.455,0.493,"D major",-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,245828,"Shine","D","major","2014-03-05",0,7
"131",2010,1,"Croatia","Ireland","J",12,"niamh kavanagh","""It's for You""","English",9,67,"sf2","It's For You",0.394,0.265,"C major",-14.065,1,0.0325,0.338,0,0.111,0.16,129.697,179373,"It's For You","C","major","2010-01-01",0,1
"132",2010,1,"Croatia","Ireland","J",10,"niamh kavanagh","""It's for You""","English",23,25,"f","It's For You",0.394,0.265,"C major",-14.065,1,0.0325,0.338,0,0.111,0.16,129.697,179373,"It's For You","C","major","2010-01-01",0,1
"133",2010,8,"Croatia","Serbia","J",7,"milan stankovic","""Ovo je Balkan"" (Oво je Балкан)","Serbian",5,79,"sf1","Eurovision Song Contest Oslo 2010",0.806,0.881,"G minor",-2.031,0,0.0613,0.138,2.73e-05,0.108,0.967,105.024,185333,"Ovo je Balkan (This Is The Balkans) - Serbia","G","minor","2010",0,8
"134",2010,8,"Croatia","Serbia","J",8,"milan stankovic","""Ovo je Balkan"" (Oво je Балкан)","Serbian",13,72,"f","Eurovision Song Contest Oslo 2010",0.806,0.881,"G minor",-2.031,0,0.0613,0.138,2.73e-05,0.108,0.967,105.024,185333,"Ovo je Balkan (This Is The Balkans) - Serbia","G","minor","2010",0,8
"135",2010,12,"Croatia","Turkey","J",17,"manga","""We Could Be the Same""","English",1,118,"sf2","Eurovision Song Contest Oslo 2010",0.67,0.894,"D minor",-4.025,0,0.0414,0.0364,0,0.0452,0.69,133.011,183093,"We Could Be The Same - Turkey","D","minor","2010",0,12
"136",2010,12,"Croatia","Turkey","J",14,"manga","""We Could Be the Same""","English",2,170,"f","Eurovision Song Contest Oslo 2010",0.67,0.894,"D minor",-4.025,0,0.0414,0.0364,0,0.0452,0.69,133.011,183093,"We Could Be The Same - Turkey","D","minor","2010",0,12
"137",2010,7,"Cyprus","Armenia","J",2,"eva rivas","""Apricot Stone""","English",6,83,"sf2","Eurovision Song Contest Oslo 2010",0.586,0.764,"B minor",-5.577,0,0.0826,0.286,0,0.0773,0.378,100.93,182133,"Apricot Stone - Armenia","B","minor","2010",0,7
"138",2010,7,"Cyprus","Armenia","J",21,"eva rivas","""Apricot Stone""","English",7,141,"f","Eurovision Song Contest Oslo 2010",0.586,0.764,"B minor",-5.577,0,0.0826,0.286,0,0.0773,0.378,100.93,182133,"Apricot Stone - Armenia","B","minor","2010",0,7
"139",2010,10,"Cyprus","Azerbaijan","J",7,"safura","""Drip Drop""","English",2,113,"sf2","Drip Drop",0.468,0.657,"F# major",-4.338,1,0.0295,0.00957,1.03e-05,0.0776,0.228,147.965,222493,"Drip Drop","F#","major","2010-05-28",0,10
"140",2010,10,"Cyprus","Azerbaijan","J",1,"safura","""Drip Drop""","English",5,145,"f","Drip Drop",0.468,0.657,"F# major",-4.338,1,0.0295,0.00957,1.03e-05,0.0776,0.228,147.965,222493,"Drip Drop","F#","major","2010-05-28",0,10
"141",2010,3,"Cyprus","France","J",18,"jessy matador","""Allez Ola Olé""","French",12,82,"f","Elektro Soukouss",0.642,0.934,"B major",-4.706,1,0.06,0.00208,1.08e-06,0.0612,0.721,129.024,172745,"Allez Ola Olé","B","major","2010-06-14",0,3
"142",2010,5,"Cyprus","Georgia","J",16,"sofia nizharadze","""Shine""","English",3,106,"sf2","We Are All",0.455,0.493,"D major",-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,245828,"Shine","D","major","2014-03-05",0,5
"143",2010,5,"Cyprus","Georgia","J",13,"sofia nizharadze","""Shine""","English",9,136,"f","We Are All",0.455,0.493,"D major",-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,245828,"Shine","D","major","2014-03-05",0,5
"144",2010,12,"Cyprus","Greece","J",13,"giorgos alkaios & friends","""OPA"" (ΩΠΑ)","Greek1",2,133,"sf1","Dos Mou Ligo Fos",0.754,0.85,"C# major",-5.794,1,0.0667,0.112,2.53e-06,0.307,0.541,121.035,182066,"Opa","C#","major","2010-07-29",0,12
"145",2010,12,"Cyprus","Greece","J",11,"giorgos alkaios & friends","""OPA!"" (ΩΠΑ)","Greek1",8,140,"f","Dos Mou Ligo Fos",0.754,0.85,"C# major",-5.794,1,0.0667,0.112,2.53e-06,0.307,0.541,121.035,182066,"Opa","C#","major","2010-07-29",0,12
"146",2010,2,"Cyprus","Israel","J",3,"harel skaat","""Milim"" (מילים)","Hebrew",8,71,"sf2","Osef Haasor",0.391,0.512,"G# minor",-6.321,0,0.0301,0.601,0,0.194,0.2,114.807,189613,"Milim","G#","minor","2017-03-29",0,2
"147",2010,2,"Cyprus","Israel","J",24,"harel skaat","""Milim"" (מילים)","Hebrew",14,71,"f","Osef Haasor",0.391,0.512,"G# minor",-6.321,0,0.0301,0.601,0,0.194,0.2,114.807,189613,"Milim","G#","minor","2017-03-29",0,2
"148",2010,8,"Cyprus","Romania","J",10,"paula seling &  ovi","""Playing with Fire""","English",4,104,"sf2","Lyden av sommer 1",0.66,0.822,"G major",-2.683,1,0.0409,0.0209,6.08e-06,0.0558,0.962,122.054,182950,"Playing With Fire","G","major","2012-05-16",0,8
"149",2010,8,"Cyprus","Romania","J",19,"paula seling & ovi","""Playing with Fire""","English",3,162,"f","Miracle (Eurovision Song Contest 2014)",0.554,0.868,"A major",-3.875,1,0.0378,0.0184,0,0.18,0.346,135.076,183146,"Miracle (Eurovision Song Contest 2014)","A","major","2014-02-28",0,8
"150",2010,1,"Cyprus","Serbia","J",7,"milan stankovic","""Ovo je Balkan"" (Oво je Балкан)","Serbian",5,79,"sf1","Eurovision Song Contest Oslo 2010",0.806,0.881,"G minor",-2.031,0,0.0613,0.138,2.73e-05,0.108,0.967,105.024,185333,"Ovo je Balkan (This Is The Balkans) - Serbia","G","minor","2010",0,1
"151",2010,1,"Cyprus","Serbia","J",8,"milan stankovic","""Ovo je Balkan"" (Oво je Балкан)","Serbian",13,72,"f","Eurovision Song Contest Oslo 2010",0.806,0.881,"G minor",-2.031,0,0.0613,0.138,2.73e-05,0.108,0.967,105.024,185333,"Ovo je Balkan (This Is The Balkans) - Serbia","G","minor","2010",0,1
"152",2010,6,"Cyprus","Ukraine","J",8,"alyosha","""Sweet People""","English",7,77,"sf2","Sweet People",0.634,0.407,"E minor",-6.469,0,0.0397,0.718,1.02e-06,0.138,0.118,119.929,180088,"Sweet People","E","minor","2017-01-25",0,6
"153",2010,6,"Cyprus","Ukraine","J",17,"alyosha","""Sweet People""","English",10,108,"f","Sweet People",0.634,0.407,"E minor",-6.469,0,0.0397,0.718,1.02e-06,0.138,0.118,119.929,180088,"Sweet People","E","minor","2017-01-25",0,6
"154",2010,2,"Denmark","Azerbaijan","J",7,"safura","""Drip Drop""","English",2,113,"sf2","Drip Drop",0.468,0.657,"F# major",-4.338,1,0.0295,0.00957,1.03e-05,0.0776,0.228,147.965,222493,"Drip Drop","F#","major","2010-05-28",0,2
"155",2010,2,"Denmark","Azerbaijan","J",1,"safura","""Drip Drop""","English",5,145,"f","Drip Drop",0.468,0.657,"F# major",-4.338,1,0.0295,0.00957,1.03e-05,0.0776,0.228,147.965,222493,"Drip Drop","F#","major","2010-05-28",0,2
"156",2010,10,"Denmark","Belgium","J",10,"tom dice","""Me and My Guitar""","English",1,167,"sf1","Me And My Guitar",0.471,0.345,"A major",-8.373,1,0.0334,0.625,0,0.144,0.418,128.695,180940,"Me And My Guitar","A","major","2010-03-12",0,10
"157",2010,10,"Denmark","Belgium","J",7,"tom dice","""Me and My Guitar""","English",6,143,"f","Me And My Guitar",0.471,0.345,"A major",-8.373,1,0.0334,0.625,0,0.144,0.418,128.695,180940,"Me And My Guitar","A","major","2010-03-12",0,10
"158",2010,1,"Denmark","Cyprus","J",14,"jon lilygreen & the islanders","""Life Looks Better in Spring""","English",10,67,"sf2","Life Looks Better In Spring",0.547,0.556,"C major",-9.077,1,0.0309,0.201,0,0.143,0.48,152.014,175750,"Life Looks Better In Spring","C","major","2010-05-01",0,1
"159",2010,1,"Denmark","Cyprus","J",5,"jon lilygreen & the islanders","""Life Looks Better in Spring""","English",21,27,"f","Life Looks Better In Spring",0.547,0.556,"C major",-9.077,1,0.0309,0.201,0,0.143,0.48,152.014,175750,"Life Looks Better In Spring","C","major","2010-05-01",0,1
"160",2010,7,"Denmark","France","J",18,"jessy matador","""Allez Ola Olé""","French",12,82,"f","Elektro Soukouss",0.642,0.934,"B major",-4.706,1,0.06,0.00208,1.08e-06,0.0612,0.721,129.024,172745,"Allez Ola Olé","B","major","2010-06-14",0,7
"161",2010,3,"Denmark","Iceland","J",17,"hera bjork","""Je ne sais quoi""","English",3,123,"sf1","Je Ne Sais Quoi (Eurovision 2010) Orginal Version",0.529,0.878,"D# minor",-4.328,0,0.0668,0.0343,2.64e-06,0.172,0.285,132.033,180000,"Je Ne Sais Quoi (Eurovision 2010) Orginal Version","D#","minor","2010-07-30",0,3
"162",2010,3,"Denmark","Iceland","J",16,"hera bjork","""Je ne sais quoi""","English",19,41,"f","Je Ne Sais Quoi (Eurovision 2010) Orginal Version",0.529,0.878,"D# minor",-4.328,0,0.0668,0.0343,2.64e-06,0.172,0.285,132.033,180000,"Je Ne Sais Quoi (Eurovision 2010) Orginal Version","D#","minor","2010-07-30",0,3
"163",2010,5,"Denmark","Norway","J",3,"didrik solli-tangen","""My Heart Is Yours""","English",20,35,"f","My Heart Is Yours",0.283,0.242,"A major",-5.376,1,0.0328,0.826,2.67e-05,0.134,0.22,132.833,185546,"My Heart Is Yours","A","major","2010-01-20",0,5
"164",2010,4,"Denmark","Portugal","J",14,"filipa azevedo","""Há dias assim""","Portuguese",4,89,"sf1","Eurovision Song Contest Oslo 2010",0.532,0.465,"F# major",-6.412,1,0.0301,0.651,0,0.0556,0.252,131.973,178000,"Há Dias Assim - Portugal","F#","major","2010",0,4
"165",2010,4,"Denmark","Portugal","J",23,"filipa azevedo","""Há dias assim""","Portuguese",18,43,"f","Eurovision Song Contest Oslo 2010",0.532,0.465,"F# major",-6.412,1,0.0301,0.651,0,0.0556,0.252,131.973,178000,"Há Dias Assim - Portugal","F#","major","2010",0,4
"166",2010,8,"Denmark","Romania","J",10,"paula seling &  ovi","""Playing with Fire""","English",4,104,"sf2","Lyden av sommer 1",0.66,0.822,"G major",-2.683,1,0.0409,0.0209,6.08e-06,0.0558,0.962,122.054,182950,"Playing With Fire","G","major","2012-05-16",0,8
"167",2010,8,"Denmark","Romania","J",19,"paula seling & ovi","""Playing with Fire""","English",3,162,"f","Miracle (Eurovision Song Contest 2014)",0.554,0.868,"A major",-3.875,1,0.0378,0.0184,0,0.18,0.346,135.076,183146,"Miracle (Eurovision Song Contest 2014)","A","major","2014-02-28",0,8
"168",2010,6,"Denmark","Turkey","J",17,"manga","""We Could Be the Same""","English",1,118,"sf2","Eurovision Song Contest Oslo 2010",0.67,0.894,"D minor",-4.025,0,0.0414,0.0364,0,0.0452,0.69,133.011,183093,"We Could Be The Same - Turkey","D","minor","2010",0,6
"169",2010,6,"Denmark","Turkey","J",14,"manga","""We Could Be the Same""","English",2,170,"f","Eurovision Song Contest Oslo 2010",0.67,0.894,"D minor",-4.025,0,0.0414,0.0364,0,0.0452,0.69,133.011,183093,"We Could Be The Same - Turkey","D","minor","2010",0,6
"170",2010,3,"Estonia","Belgium","J",10,"tom dice","""Me and My Guitar""","English",1,167,"sf1","Me And My Guitar",0.471,0.345,"A major",-8.373,1,0.0334,0.625,0,0.144,0.418,128.695,180940,"Me And My Guitar","A","major","2010-03-12",0,3
"171",2010,3,"Estonia","Belgium","J",7,"tom dice","""Me and My Guitar""","English",6,143,"f","Me And My Guitar",0.471,0.345,"A major",-8.373,1,0.0334,0.625,0,0.144,0.418,128.695,180940,"Me And My Guitar","A","major","2010-03-12",0,3
"172",2010,5,"Estonia","Denmark","J",4,"chanee & n'evergreen","""In a Moment Like This""","English",5,101,"sf2","In A Moment Like This",0.659,0.767,"F# major",-5.306,1,0.0279,0.277,0,0.0985,0.393,95.036,183373,"In A Moment Like This","F#","major","2010-05-14",0,5
"173",2010,5,"Estonia","Denmark","J",25,"chanee & n'evergreen","""In a Moment Like This""","English",4,149,"f","In A Moment Like This",0.659,0.767,"F# major",-5.306,1,0.0279,0.277,0,0.0985,0.393,95.036,183373,"In A Moment Like This","F#","major","2010-05-14",0,5
"174",2010,1,"Estonia","France","J",18,"jessy matador","""Allez Ola Olé""","French",12,82,"f","Elektro Soukouss",0.642,0.934,"B major",-4.706,1,0.06,0.00208,1.08e-06,0.0612,0.721,129.024,172745,"Allez Ola Olé","B","major","2010-06-14",0,1
"175",2010,8,"Estonia","Georgia","J",16,"sofia nizharadze","""Shine""","English",3,106,"sf2","We Are All",0.455,0.493,"D major",-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,245828,"Shine","D","major","2014-03-05",0,8
"176",2010,8,"Estonia","Georgia","J",13,"sofia nizharadze","""Shine""","English",9,136,"f","We Are All",0.455,0.493,"D major",-6.698,1,0.0303,0.165,0,0.313,0.173,125.816,245828,"Shine","D","major","2014-03-05",0,8
